module,type,name,res_id,src,value,comments
account,model,"ir.ui.menu,name",account.account_account_menu,Accounting,,
account,model,"ir.ui.menu,name",account.menu_finance,Accounting,,
account,model,"ir.ui.menu,name",account.menu_finance_entries,Accounting,,
account,model_terms,"ir.ui.view,arch_db",account.product_template_form_view,Accounting,,
account,model_terms,"ir.ui.view,arch_db",account.view_account_analytic_line_form_inherit_account,Accounting,,
account,model_terms,"ir.ui.view,arch_db",account.view_move_form,Accounting,,
account,model,"ir.model.fields,field_description",account.field_account_bank_statement__accounting_date,Accounting Date,,
account,model_terms,"ir.ui.view,arch_db",account.view_move_form,Accounting Date,,
account,model_terms,"ir.ui.view,arch_db",account.view_move_line_form,Accounting Documents,,
account,model_terms,"ir.ui.view,arch_db",account.view_partner_property_form,Accounting Entries,,
account,model,"ir.actions.act_window,name",account.open_account_journal_dashboard_kanban,Accounting Overview,,
account,code,addons/account/models/company.py,278,Accounting Periods,,
account,model_terms,"ir.ui.view,arch_db",account.onboarding_fiscal_year_step,Accounting Periods,,
account,model_terms,"ir.ui.view,arch_db",account.view_partner_property_form,Accounting-related settings are managed on,,
account,model,"ir.model.fields.selection,name",account.selection__account_account_tag__applicability__accounts,Accounts,,
account,model_terms,"ir.ui.view,arch_db",account.tax_adjustments_wizard,Accounts,,
account,model_terms,"ir.ui.view,arch_db",account.view_account_search,Accounts,,
account,model,"ir.model.fields,field_description",account.field_account_journal__account_control_ids,Accounts Allowed,,
account,model_terms,"ir.ui.view,arch_db",account.view_account_position_template_form,Accounts Mapping,,
account,model,"ir.model,name",account.model_account_fiscal_position_account_template,Accounts Mapping Template of Fiscal Position,,
account,model,"ir.model,name",account.model_account_fiscal_position_account,Accounts Mapping of Fiscal Position,,
account,code,addons/account/wizard/account_accrual_accounting.py,98,Accrual Adjusting Entries ({percent}%% recognized) have been created for this invoice on {date},,
account,code,addons/account/wizard/account_accrual_accounting.py,69,Accrual Adjusting Entry (%s%% recognized) for invoice: %s,,
account,code,addons/account/wizard/account_accrual_accounting.py,70,Accrual Adjusting Entry (%s%% recognized) for invoice: %s,,
account,code,addons/account/wizard/account_accrual_accounting.py,88,Accrual Adjusting Entry ({percent}% recognized) for invoice:,,
account,code,addons/account/wizard/account_accrual_accounting.py,93,Accrual Adjusting Entry ({percent}% recognized) for invoice:,,
account,model,"ir.model.fields,field_description",account.field_account_accrual_accounting_wizard__journal_id,Accrual Default Journal,,
account,model,"ir.model.fields,field_description",account.field_res_company__accrual_default_journal_id,Accrual Default Journal,,
account,model_terms,"ir.ui.view,arch_db",account.account_accrual_accounting_wizard_form_view,Accrued Account,,
account,model,"ir.model.fields,field_description",account.field_account_bank_statement__message_needaction,Action Needed,,
account,model,"ir.model.fields,field_description",account.field_account_journal__message_needaction,Action Needed,,
account,model,"ir.model.fields,field_description",account.field_account_move__message_needaction,Action Needed,,
account,model,"ir.model.fields,field_description",account.field_account_payment__message_needaction,Action Needed,,
account,model,"ir.ui.menu,name",account.menu_finance_entries_actions,Actions,,
account,model_terms,"ir.ui.view,arch_db",account.res_config_settings_view_form,Activate Other Currencies,,
account,model,"ir.model.fields,field_description",account.field_account_account_tag__active,Active,,
account,model,"ir.model.fields,field_description",account.field_account_fiscal_position__active,Active,,
account,model,"ir.model.fields,field_description",account.field_account_incoterms__active,Active,,
account,model,"ir.model.fields,field_description",account.field_account_journal__active,Active,,
account,model,"ir.model.fields,field_description",account.field_account_payment_term__active,Active,,
account,model,"ir.model.fields,field_description",account.field_account_tax__active,Active,,
account,model,"ir.model.fields,field_description",account.field_account_tax_template__active,Active,,
account,model_terms,"ir.ui.view,arch_db",account.view_account_tax_search,Active,,
account,model,"ir.model.fields,field_description",account.field_account_accrual_accounting_wizard__active_move_line_ids,Active Move Line,,
account,model,"ir.model.fields,field_description",account.field_account_invoice_send__active_domain,Active domain,,
account,model,"ir.model.fields,field_description",account.field_account_journal__activity_ids,Activities,,
account,model,"ir.model.fields,field_description",account.field_account_move__activity_ids,Activities,,
account,model,"ir.model.fields,field_description",account.field_account_payment__activity_ids,Activities,,
account,model,"ir.model.fields,field_description",account.field_account_journal__activity_exception_decoration,Activity Exception Decoration,,
account,model,"ir.model.fields,field_description",account.field_account_move__activity_exception_decoration,Activity Exception Decoration,,
account,model,"ir.model.fields,field_description",account.field_account_payment__activity_exception_decoration,Activity Exception Decoration,,
account,model,"ir.model.fields,field_description",account.field_account_journal__activity_state,Activity State,,
account,model,"ir.model.fields,field_description",account.field_account_move__activity_state,Activity State,,
account,model,"ir.model.fields,field_description",account.field_account_payment__activity_state,Activity State,,
account,code,addons/account/static/src/xml/account_payment.xml,17,Add,,openerp-web
account,model_terms,"ir.ui.view,arch_db",account.view_move_form,Add Credit Note,,
account,model,"ir.model.fields,field_description",account.field_account_invoice_send__add_sign,Add Sign,,
account,model,"ir.actions.server,name",account.action_new_bank_setting,Add a Bank Account,,
account,model,"ir.ui.menu,name",account.menu_action_account_bank_journal_form,Add a Bank Account,,
account,model_terms,"ir.ui.view,arch_db",account.onboarding_bank_account_step,Add a bank,,
account,model_terms,"ir.actions.act_window,help",account.action_account_journal_form,Add a journal,,
account,model_terms,"ir.actions.act_window,help",account.action_account_journal_group_list,Add a journal group,,
account,model_terms,"ir.ui.view,arch_db",account.view_move_form,Add a line,,
account,model_terms,"ir.actions.act_window,help",account.action_account_form,Add a new account,,
account,model_terms,"ir.actions.act_window,help",account.account_tag_action,Add a new tag,,
account,model_terms,"ir.ui.view,arch_db",account.view_move_form,Add a note,,
account,model_terms,"ir.ui.view,arch_db",account.res_config_settings_view_form,Add a payment QR code to your invoices,,
account,model,"ir.model.fields.selection,name",account.selection__account_cash_rounding__strategy__add_invoice_line,Add a rounding line,,
account,model,"ir.model.fields,field_description",account.field_account_reconcile_model__has_second_line,Add a second line,,
account,model,"ir.model.fields,field_description",account.field_account_reconcile_model_template__has_second_line,Add a second line,,
account,model_terms,"ir.ui.view,arch_db",account.view_account_reconcile_model_form,Add a second line,,
account,model_terms,"ir.ui.view,arch_db",account.view_move_form,Add a section,,
account,model_terms,"ir.ui.view,arch_db",account.res_config_settings_view_form,Add an EPC QR code to your invoices so that your customers can pay instantly with their mobile banking application. EPC QR codes are used by many European banks to process SEPA payments.,,
account,model_terms,"ir.ui.view,arch_db",account.view_move_form,Add an internal note...,,
account,model_terms,"ir.ui.view,arch_db",account.account_invoice_send_wizard_form,Add contacts to notify...,,
account,model,"ir.model.fields,field_description",account.field_account_invoice_send__partner_ids,Additional Contacts,,
account,model,"ir.model.fields,help",account.field_account_tax_repartition_line_template__tag_ids,Additional tags that will be assigned by this repartition line for use in financial reports,,
account,model,"ir.model.fields,field_description",account.field_tax_adjustments_wizard__adjustment_type,Adjustment Type,,
account,model,"res.groups,name",account.group_account_manager,Administrator,,
account,model,"ir.model.fields,field_description",account.field_account_tax_group__property_advance_tax_payment_account_id,Advance Tax payment account,,
account,model,"ir.model.fields,field_description",account.field_account_chart_template__property_advance_tax_payment_account_id,Advance tax payment account,,
account,model_terms,"ir.ui.view,arch_db",account.view_account_tax_template_form,Advanced Options,,
account,model_terms,"ir.ui.view,arch_db",account.view_tax_form,Advanced Options,,
account,model_terms,"ir.ui.view,arch_db",account.view_account_journal_form,Advanced Settings,,
account,model,"ir.model.fields,field_description",account.field_account_tax__include_base_amount,Affect Base of Subsequent Taxes,,
account,model,"ir.model.fields,field_description",account.field_account_tax_template__include_base_amount,Affect Subsequent Taxes,,
account,model,"ir.actions.report,name",account.action_report_aged_partner_balance,Aged Partner Balance,,
account,model,"ir.model,name",account.model_report_account_report_agedpartnerbalance,Aged Partner Balance Report,,
account,model,"ir.model.fields,field_description",account.field_account_journal__alias_id,Alias,,
account,model,"ir.model.fields,field_description",account.field_account_journal__alias_name,Alias Name,,
account,model,"ir.model.fields,field_description",account.field_account_journal__alias_domain,Alias domain,,
account,model,"ir.model.fields.selection,name",account.selection__account_common_journal_report__target_move__all,All Entries,,
